Wall time,Step,Value
1741874908.9748735,150000,-0.6666666865348816
1741874909.9862313,151000,1.0
1741874910.977705,152000,2.5999999046325684
1741874912.016048,153000,-8.409090995788574
1741874913.0065868,154000,-0.23333333432674408
1741874914.03249,155000,2.277777671813965
1741874915.0354767,156000,1.7142857313156128
1741874915.9341352,157000,2.0
1741874916.9425704,158000,-0.5833333134651184
1741874918.0339246,159000,3.0999999046325684
1741874919.0463896,160000,-0.6666666865348816
1741874920.0232637,161000,-4.583333492279053
1741874921.0582175,162000,-9.600000381469727
1741874922.0074377,163000,-0.30000001192092896
1741874923.002267,164000,2.625
1741874924.0282476,165000,3.0
1741874925.0752733,166000,1.5
1741874925.9450002,167000,0.5
1741874927.062757,168000,1.2999999523162842
1741874928.028907,169000,3.0
1741874928.9927459,170000,-21.875
1741874929.8857064,171000,1.0833333730697632
1741874930.8376546,172000,-1.954545497894287
1741874931.8368053,173000,0.0555555559694767
1741874932.825303,174000,-3.909090995788574
1741874933.78632,175000,-97.5
1741874934.7657757,176000,-14.25
1741874935.8089736,177000,1.25
1741874936.790022,178000,4.75
1741874937.7530866,179000,2.0
1741874938.8102732,180000,-3.25
1741874939.8052747,181000,2.6666667461395264
1741874940.8938696,182000,-6.449999809265137
1741874941.9338694,183000,3.75
1741874942.9871337,184000,1.5
1741874943.986621,185000,1.8333333730697632
1741874945.1390064,186000,-0.1666666716337204
1741874946.2881987,187000,5.0
1741874947.4840832,188000,0.6666666865348816
1741874948.5403717,189000,3.0
1741874949.7980654,190000,1.0
1741874950.8716946,191000,1.1666666269302368
1741874951.7753122,192000,1.6875
1741874952.7831056,193000,-2.8499999046325684
1741874953.8272996,194000,3.1875
1741874954.8609352,195000,2.625
1741874956.0535245,196000,-6.099999904632568
1741874957.0491157,197000,3.8125
1741874958.1061032,198000,1.875
1741874959.0364969,199000,0.5
1741874960.203512,200000,-17.399999618530273
1741874961.1185374,201000,-8.375
1741874962.0182052,202000,1.75
1741874962.9627748,203000,-1.25
1741874963.9137735,204000,0.4000000059604645
1741874964.7187371,205000,-2.7857143878936768
1741874965.8046885,206000,0.949999988079071
1741874966.815478,207000,1.850000023841858
1741874967.7955184,208000,0.7222222089767456
1741874968.8304262,209000,-7.300000190734863
1741874969.9149535,210000,-2.3125
1741874970.8599741,211000,1.0
1741874971.9401226,212000,0.0
1741874973.082991,213000,5.0
1741874974.3145204,214000,0.10000000149011612
1741874975.3913546,215000,4.0
1741874977.4449468,217000,-33.625
1741874978.4207463,218000,-12.083333015441895
1741874979.2938814,219000,-4.550000190734863
1741874980.4750056,220000,1.7000000476837158
1741874981.391847,221000,2.25
1741874982.4236825,222000,0.4000000059604645
1741874983.4360921,223000,-22.77777862548828
1741874984.4465597,224000,2.5999999046325684
1741874985.397803,225000,1.5
1741874986.3398895,226000,1.9285714626312256
1741874987.3558903,227000,0.4545454680919647
1741874988.180344,228000,1.2857142686843872
1741874989.200531,229000,-7.800000190734863
1741874990.2576153,230000,3.0
1741874991.3019497,231000,-11.333333015441895
1741874992.313244,232000,2.1666667461395264
1741874993.263468,233000,0.7777777910232544
1741874994.1333737,234000,1.75
1741874995.0820055,235000,0.875
1741874995.9443078,236000,3.5
1741874996.9057915,237000,0.4375
1741874997.8402557,238000,-12.05555534362793
1741874998.8682337,239000,-1.850000023841858
1741874999.8146167,240000,0.5
1741875000.7803946,241000,0.2222222238779068
1741875001.7650447,242000,-4.7272725105285645
1741875002.6955063,243000,0.6000000238418579
1741875003.6316178,244000,1.0
1741875004.6944048,245000,1.4375
1741875005.606824,246000,-0.5
1741875006.6824818,247000,0.3928571343421936
1741875007.9812927,248000,1.6363636255264282
1741875009.0402617,249000,1.3333333730697632
1741875010.1830025,250000,1.25
1741875011.230478,251000,-14.4375
1741875012.358788,252000,1.8888888359069824
1741875013.3753455,253000,0.5
1741875014.2761471,254000,1.5
1741875015.3186734,255000,-3.642857074737549
1741875016.283783,256000,1.2999999523162842
1741875017.2500193,257000,0.7142857313156128
1741875018.1805446,258000,0.9545454382896423
1741875019.2356212,259000,1.7142857313156128
1741875020.2139626,260000,0.5
1741875021.1936579,261000,1.75
1741875022.1589813,262000,-33.0
1741875023.053979,263000,1.5
1741875023.9874692,264000,2.0
1741875024.9061472,265000,0.20000000298023224
1741875025.7347393,266000,0.1428571492433548
1741875026.6475627,267000,0.23076923191547394
1741875027.5526893,268000,0.3076923191547394
1741875028.4550087,269000,1.4375
1741875029.308581,270000,-1.4666666984558105
1741875030.2839808,271000,0.03846153989434242
1741875031.1058872,272000,1.375
1741875031.9896429,273000,0.949999988079071
1741875032.8856463,274000,1.6875
1741875033.7403402,275000,-19.1875
1741875034.6447132,276000,-2.857142925262451
1741875035.5832088,277000,1.3333333730697632
1741875036.5516617,278000,2.75
1741875037.4412105,279000,1.7727272510528564
1741875038.3631647,280000,-3.4583332538604736
1741875039.3832822,281000,0.0416666679084301
1741875040.335928,282000,1.2999999523162842
1741875041.320603,283000,-11.850000381469727
1741875042.2779176,284000,1.8333333730697632
1741875043.2419705,285000,0.8333333134651184
1741875044.1427827,286000,0.3333333432674408
1741875044.9787652,287000,1.2142857313156128
1741875046.0162356,288000,-16.08333396911621
1741875046.8690145,289000,-10.642857551574707
1741875047.8523934,290000,2.2857143878936768
1741875048.5979016,291000,0.3076923191547394
1741875049.4819162,292000,2.1111111640930176
1741875050.3700998,293000,2.0
1741875051.2887087,294000,0.8181818127632141
1741875052.1729305,295000,1.8333333730697632
1741875054.745952,298000,-0.75
1741875055.7916057,299000,-0.0714285746216774
1741875056.6920464,300000,0.20000000298023224
1741875057.6451366,301000,0.75
1741875058.6293755,302000,-0.6499999761581421
1741875059.6896164,303000,-4.133333206176758
1741875060.6449091,304000,0.1666666716337204
1741875061.738704,305000,0.7666666507720947
1741875062.797476,306000,0.807692289352417
1741875063.9293268,307000,-5.1875
1741875064.8283067,308000,1.399999976158142
1741875065.9596426,309000,0.8846153616905212
1741875067.02526,310000,0.3571428656578064
1741875067.9688709,311000,-18.83333396911621
1741875068.8683274,312000,-6.625
1741875069.8853395,313000,1.375
1741875070.8213012,314000,0.375
1741875071.7669044,315000,-4.785714149475098
1741875072.7190595,316000,1.0
1741875073.649819,317000,2.200000047683716
1741875074.611181,318000,-9.300000190734863
1741875075.4937987,319000,2.5
1741875076.456034,320000,-1.8333333730697632
1741875077.3913522,321000,-1.0
1741875078.282014,322000,-58.83333206176758
1741875079.3508763,323000,-31.200000762939453
1741875080.1928139,324000,3.375
1741875081.095366,325000,-3.6666667461395264
1741875081.9757066,326000,-15.0
1741875082.9419236,327000,1.100000023841858
1741875083.8738086,328000,2.0
1741875084.8169656,329000,-6.75
1741875085.6846488,330000,-1.5
1741875086.669776,331000,1.0
1741875087.587819,332000,-8.149999618530273
1741875088.5675883,333000,1.7999999523162842
1741875089.4677963,334000,0.9444444179534912
1741875090.3527753,335000,0.9285714030265808
1741875091.3178165,336000,1.399999976158142
1741875092.3493433,337000,1.7916666269302368
1741875093.2954943,338000,1.9090908765792847
1741875094.2302053,339000,-7.75
1741875095.1781702,340000,0.8333333134651184
1741875096.1202834,341000,-0.5
1741875097.8284936,343000,-41.25
1741875098.930404,344000,1.9166666269302368
1741875099.7154016,345000,2.4000000953674316
1741875100.6209908,346000,3.4000000953674316
1741875101.6406877,347000,-0.5
1741875102.6249912,348000,-16.0
1741875103.4498448,349000,-16.649999618530273
1741875104.5684783,350000,-0.3333333432674408
1741875105.4860399,351000,2.2142856121063232
1741875106.3868523,352000,2.2142856121063232
1741875107.3188908,353000,1.1111111640930176
1741875108.2069752,354000,1.2857142686843872
1741875109.2300184,355000,-10.4375
1741875110.099856,356000,-7.333333492279053
1741875111.028297,357000,2.75
1741875111.9778345,358000,1.6666666269302368
1741875112.937375,359000,-13.8125
1741875113.918128,360000,-8.550000190734863
1741875114.8543663,361000,1.25
1741875115.715762,362000,-0.2142857164144516
1741875116.5830662,363000,0.4000000059604645
1741875117.5514104,364000,-6.692307472229004
1741875118.4624536,365000,-6.5625
1741875119.5230587,366000,-0.5
1741875120.4638784,367000,-1.5
1741875121.3452888,368000,2.299999952316284
1741875122.5442386,369000,-0.1666666716337204
1741875123.3996193,370000,0.3333333432674408
1741875124.3565273,371000,-0.125
1741875125.2909138,372000,4.75
1741875126.115183,373000,-21.875
1741875127.0722344,374000,-2.357142925262451
1741875128.0183868,375000,2.5
1741875128.9444652,376000,3.4000000953674316
1741875129.87744,377000,-3.4375
1741875130.858414,378000,-1.2000000476837158
1741875131.7975783,379000,-12.5
1741875132.7497454,380000,-1.1428571939468384
1741875133.6989684,381000,1.4166666269302368
1741875134.571667,382000,-18.5
1741875135.5320292,383000,1.1111111640930176
1741875136.4826288,384000,-3.75
1741875137.3333879,385000,2.5833332538604736
1741875138.2509794,386000,-10.545454978942871
1741875139.2423387,387000,2.4000000953674316
1741875140.117322,388000,1.6666666269302368
1741875141.037145,389000,0.2222222238779068
1741875142.002067,390000,0.6000000238418579
1741875142.9629333,391000,5.0
1741875143.8536112,392000,-3.5
1741875144.7379491,393000,0.5
1741875145.7606034,394000,-1.7999999523162842
1741875146.692227,395000,1.25
1741875149.4788387,398000,0.5
1741875150.4119875,399000,0.6666666865348816
1741875151.2847178,400000,2.25
1741875152.261482,401000,4.25
1741875153.2127786,402000,2.0
1741875154.1537976,403000,-6.5
1741875155.0962102,404000,0.5
1741875156.0338483,405000,2.200000047683716
1741875156.952937,406000,-16.25
1741875157.8760886,407000,0.5
1741875158.7826612,408000,1.5
1741875159.7283025,409000,0.8333333134651184
1741875160.6808813,410000,0.0
1741875161.563598,411000,-23.875
1741875162.47198,412000,-10.88888931274414
1741875163.4224603,413000,0.6499999761581421
1741875164.418265,414000,-0.8571428656578064
1741875165.4047678,415000,4.25
1741875166.338054,416000,-24.25
1741875168.1920617,418000,2.25
1741875169.0461166,419000,-10.25
1741875169.9579246,420000,-0.4444444477558136
1741875170.8561652,421000,0.7727272510528564
1741875171.834416,422000,1.125
1741875172.7822163,423000,-1.6333333253860474
1741875173.7805982,424000,-1.600000023841858
1741875174.8037264,425000,-0.4000000059604645
1741875175.708642,426000,2.6666667461395264
1741875176.6723142,427000,-1.375
1741875179.5253518,430000,-0.5
1741875180.409453,431000,-8.4375
1741875181.3092723,432000,-20.66666603088379
1741875182.4487216,433000,-4.775000095367432
1741875183.441664,434000,0.4285714328289032
1741875184.409238,435000,1.899999976158142
1741875185.4933102,436000,-0.625
1741875186.5080938,437000,0.20000000298023224
1741875191.497316,442000,-25.83333396911621
1741875192.5552337,443000,0.2857142984867096
1741875193.4138966,444000,-5.199999809265137
1741875194.3857346,445000,1.6538461446762085
1741875195.3121123,446000,-0.125
1741875196.2846174,447000,1.2142857313156128
1741875197.1710162,448000,1.75
1741875198.119785,449000,1.5
1741875200.074961,451000,-10.0
1741875200.9447486,452000,2.3333332538604736
1741875201.8228383,453000,-17.071428298950195
1741875202.8506465,454000,-11.833333015441895
1741875203.6702626,455000,1.4500000476837158
1741875204.7496166,456000,0.30000001192092896
1741875205.7886372,457000,-0.26923078298568726
1741875206.771872,458000,1.2142857313156128
1741875207.7664387,459000,3.0
1741875210.4176471,462000,-18.83333396911621
1741875211.3763428,463000,1.0
1741875212.3574135,464000,-9.300000190734863
1741875213.3664732,465000,-13.0
1741875214.3892105,466000,1.350000023841858
1741875215.369809,467000,0.8125
1741875216.3621242,468000,0.5625
1741875217.3313866,469000,2.0
1741875218.3152182,470000,2.5
1741875219.2872436,471000,3.0
1741875220.263853,472000,-1.0714285373687744
1741875221.1962624,473000,1.3333333730697632
1741875222.1462653,474000,1.75
1741875222.943123,475000,-16.149999618530273
1741875223.9361894,476000,-2.049999952316284
1741875224.8264642,477000,2.5
1741875225.7437093,478000,3.0
1741875226.6746562,479000,2.6666667461395264
1741875227.5981686,480000,-1.0
1741875228.5403216,481000,-25.5
1741875229.4928622,482000,-2.5
1741875230.4494562,483000,0.5
1741875231.6460836,484000,-1.4285714626312256
1741875232.6258712,485000,0.4642857015132904
1741875233.777667,486000,-7.111111164093018
1741875234.6772833,487000,1.1818181276321411
1741875235.7511222,488000,2.5
1741875236.821684,489000,3.0999999046325684
1741875237.8483176,490000,1.4285714626312256
1741875238.7233322,491000,1.0
1741875239.701511,492000,-22.16666603088379
1741875240.728788,493000,-13.0
1741875241.662802,494000,1.2142857313156128
1741875242.6981957,495000,3.5
1741875243.8072627,496000,-1.0
1741875244.8640592,497000,-0.5
1741875246.0654,498000,-4.5714287757873535
1741875247.0952625,499000,2.9166667461395264
1741875248.1052938,500000,0.7857142686843872
